word,phon_klattese,nSyll,polysyll,nonInitialPrimaryStress,SUBTLwf,#NAME?,SUBTLWF0to10,fam,conc,imag
airborne,Eˈr-bcˌrn,2,0,0,4.215686275,-0.056268253,9.437317469,,,
aircraft,Eˈr-kr@ˌft,2,0,0,9.450980392,-0.011195572,9.888044283,,,
airfield,Eˈr-fiˌld,2,0,0,2.31372549,-0.18679977,8.132002298,,,
airline,Eˈr-lYˌn,2,0,0,6.490196078,-0.0237402,9.762598005,,,
airlines,Eˈr-lYˌnz,2,0,0,3.745098039,-0.071297388,9.287026123,,,
airplane,Eˈr-pleˌn,2,0,0,10.92156863,-0.008383589,9.916164113,,,
airplanes,Eˈr-plenz,2,0,0,3.215686275,-0.09670583,9.032941701,,,
airport,Eˈr-pcˌrt,2,0,0,38.03921569,-0.000691094,9.993089064,,,
airports,Eˈr-pcˌrts,2,0,0,1.37254902,-0.530816327,4.691836735,,,
airspace,Eˈr-speˌs,2,0,0,1.607843137,-0.386823319,6.131766805,,,
airstrip,Eˈr-strIˌp,2,0,0,1.117647059,-0.800554017,1.994459834,,,
airtight,Eˈr-tYˌt,2,0,0,1.117647059,-0.800554017,1.994459834,,,
airway,Eˈr-weˌ,2,0,0,1.62745098,-0.377558426,6.224415735,,,
aisle,Yˈl,1,0,0,7.431372549,-0.018107643,9.818923566,503,509,528
ajax,eˈ-J@ˌks,2,0,0,1.039215686,-0.925952296,0.740477038,,,
aka,aˈ-k^,2,0,0,1.019607843,-0.961908284,0.38091716,,,
al,@ˈl,1,0,0,104.0392157,-9.24E-05,9.999076141,,,
alabama,@ˌ-l^-b@ˈ-m^,4,1,1,4.568627451,-0.047910258,9.520897419,,,
aladdin,^-l@ˈ-dIn,3,1,1,1.666666667,-0.36,6.4,,,
alamo,@ˈ-l^-mo,3,1,0,1.431372549,-0.488084068,5.119159317,,,
alan,@ˈ-l^n,2,0,0,32.8627451,-0.00092596,9.990740398,,,
alarm,^-laˈrm,2,0,1,29.84313725,-0.001122822,9.988771777,,,
alarmed,^-laˈrmd,2,0,1,2.960784314,-0.114073944,8.859260559,,,
alarming,^-laˈr-mIG,3,1,1,1.137254902,-0.773186683,2.268133175,,,
alarms,^-laˈrmz,2,0,1,3.078431373,-0.105521522,8.944784778,,,
alas,^-l@ˈs,2,0,1,3.823529412,-0.068402367,9.315976331,,,
alaska,^-l@ˈs-k^,3,1,1,4.37254902,-0.052303485,9.476965151,,,
albany,cˈl-b^-ni,3,1,0,2.098039216,-0.227181413,7.728185868,,,
albert,@ˈl-bRt,2,0,0,18.60784314,-0.002888071,9.971119286,,,
albino,@l-bYˈ-noˌ,3,1,1,1.156862745,-0.747199081,2.528009193,,,
album,@ˈl-b^m,2,0,0,10.23529412,-0.009545515,9.904544854,,,
albums,@ˈl-b^mz,2,0,0,2.333333333,-0.183673469,8.163265306,,,
albuquerque,@ˈl-b^-kR-ki,4,1,0,2.490196078,-0.161262323,8.387376775,,,
alcohol,@ˈl-k^-haˌl,3,1,0,16.56862745,-0.00364273,9.963572704,578,618,598
alcoholic,@ˌl-k^-haˈ-lIk,4,1,1,6.196078431,-0.026047508,9.739524916,,,
alcoholics,@ˌl-k^-haˈ-lIks,4,1,1,1.058823529,-0.891975309,1.080246914,,,
alden,aˈl-d^n,2,0,0,1.666666667,-0.36,6.4,,,
ale,eˈl,1,0,0,3.960784314,-0.063743751,9.362562494,454,578,526
alec,@ˈ-lIk,2,0,0,4.294117647,-0.054231563,9.457684369,,,
alert,^-lRˈt,2,0,1,20.60784314,-0.002354696,9.976453036,528,400,428
alerted,^-lRˈ-tId,3,1,1,1.784313725,-0.314092501,6.859074991,,,
alexander,@ˌ-l^g-z@ˈn-dR,4,1,1,9.509803922,-0.011057498,9.889425019,,,
alf,@ˈlf,1,0,0,1.176470588,-0.7225,2.775,,,
alfred,@ˈl-fr^d,2,0,0,7.294117647,-0.018795525,9.812044745,,,
algebra,@ˈl-J^-br^,3,1,0,1.764705882,-0.321111111,6.788888889,483,453,510
alias,eˈ-li-^s,3,1,0,4.078431373,-0.060119268,9.398807322,384,232,294
alibi,@ˈ-l^-bYˌ,3,1,0,8.352941176,-0.014332474,9.856675263,,,
alibis,@ˈ-l^-bYˌz,3,1,0,1.137254902,-0.773186683,2.268133175,,,
alice,@ˈ-l^s,2,0,0,26.50980392,-0.001422941,9.985770588,,,
alien,eˈ-li-^n,3,1,0,17.43137255,-0.003291068,9.967089322,479,399,470
aliens,eˈ-li-^nz,3,1,0,9.62745098,-0.010788905,9.89211095,,,
alignment,^-lYˈn-m^nt,3,1,1,1.31372549,-0.579416351,4.205836489,,,
alike,^-lYˈk,2,0,1,11.35294118,-0.007758598,9.922414025,,,
alimony,@ˈ-l^-moˌ-ni,4,1,0,2.588235294,-0.14927686,8.507231405,415,454,456
alison,@ˈ-lI-s^n,3,1,0,7.411764706,-0.018203578,9.817964223,,,
alive,^-lYˈv,2,0,1,154.4705882,-4.19E-05,9.999580909,593,,426
all,cˈl,1,0,0,5161.862745,-3.75E-08,9.999999625,582,267,332
allah,aˈ-l^,2,0,0,4.411764706,-0.051377778,9.486222222,,,
allan,@ˈ-l^n,2,0,0,3.607843137,-0.076825378,9.231746219,,,
allegations,@ˌ-l^-geˈ-S^nz,4,1,1,2.156862745,-0.214958678,7.850413223,,,
alleged,^-lEˈJd,2,0,1,3.980392157,-0.06311728,9.368827198,,,
allegedly,^-lEˈ-J^d-li,4,1,1,2.215686275,-0.203696452,7.963035477,,,
allegiance,^-liˈ-J^ns,3,1,1,3.117647059,-0.102883588,8.971164115,,,
allen,@ˈ-l^n,2,0,0,11.94117647,-0.007013031,9.929869689,,,
allergic,^-lRˈ-JIk,3,1,1,8.098039216,-0.015248961,9.847510392,,,
allergies,@ˈ-lR-Jiz,3,1,0,2.725490196,-0.134620361,8.653796387,,,
allergy,@ˈ-lR-Ji,3,1,0,1.68627451,-0.351676582,6.483234181,,,
alley,@ˈ-li,2,0,0,16.29411765,-0.003766503,9.962334971,526,557,572
alleys,@ˈ-liz,2,0,0,1.137254902,-0.773186683,2.268133175,,,
alliance,^-lYˈ-^ns,3,1,1,9.117647059,-0.012029136,9.879708637,,,
allied,^-lYˈd,2,0,1,2.882352941,-0.120366514,8.79633486,,,
allies,@ˈ-lYz,2,0,0,5.098039216,-0.038476331,9.615236686,,,
alligator,@ˈ-l^-geˌ-tR,4,1,0,3.490196078,-0.082091908,9.179080924,442,624,627
alligators,@ˈ-l^-geˌ-tRz,4,1,0,1.274509804,-0.615621302,3.843786982,,,
allow,^-lWˈ,2,0,1,44.37254902,-0.000507892,9.994921081,504,268,373
allowance,^-lWˈ-^ns,3,1,1,5.196078431,-0.037038092,9.629619082,,,
allowed,^-lWˈd,2,0,1,44.82352941,-0.000497723,9.995022768,,,
allowing,^-lWˈ-IG,3,1,1,4.901960784,-0.041616,9.58384,,,
allows,^-lWˈz,2,0,1,5.470588235,-0.033414268,9.665857325,,,
alloy,@ˈ-lOˌ,2,0,0,1.019607843,-0.961908284,0.38091716,,,
ally,@ˈ-lY,2,0,0,32.66666667,-0.00093711,9.990628905,410,485,453
alma,@ˈl-m^,2,0,0,5.764705882,-0.030091628,9.699083715,,,
almighty,cl-mYˈ-ti,3,1,1,8.745098039,-0.013075871,9.869241288,,,
almond,aˈ-m^nd,2,0,0,1.098039216,-0.82940051,1.705994898,,,
almonds,aˈl-m^ndz,2,0,0,1.352941176,-0.5463138,4.536862004,,,
almost,cˈl-moˌst,2,0,0,193.2745098,-2.68E-05,9.999732298,,,
aloha,^-loˈ-ha,3,1,1,2.921568627,-0.117156885,8.828431152,,,
alone,^-loˈn,2,0,1,308.5294118,-1.05E-05,9.999894947,562,390,480
along,^-lcˈG,2,0,1,182.9411765,-2.99E-05,9.999701202,,,
alongside,^-lcˈG-sYˈd,3,1,1,3.764705882,-0.070556641,9.294433594,,,
aloud,^-lWˈd,2,0,1,1.843137255,-0.294363966,7.056360344,,,
alpha,@ˈl-f^,2,0,0,8.117647059,-0.015175383,9.848246167,,,
alphabet,@ˈl-f^-bEˌt,3,1,0,2.490196078,-0.161262323,8.387376775,493,449,499
alpine,@ˈl-pYˌn,2,0,0,1.274509804,-0.615621302,3.843786982,,,
alps,@ˈlps,1,0,0,1.215686275,-0.676638918,3.233610822,,,
already,cl-rEˈ-di,3,1,1,318.5490196,-9.85E-06,9.999901452,,,
alright,cˌl-rYˈt,2,0,1,79.29411765,-0.000159044,9.998409557,,,
also,cˈl-so,2,0,0,206.4313725,-2.35E-05,9.999765335,552,194,264
altar,cˈl-tR,2,0,0,5.078431373,-0.038774019,9.612259805,,,
alter,cˈl-tR,2,0,0,4.784313725,-0.043687853,9.563121473,503,430,413
altered,cˈl-tRd,2,0,0,4.470588235,-0.050034626,9.49965374,,,
alternate,cˈl-tR-n^t,3,1,0,3.529411765,-0.080277778,9.197222222,,,
alternative,cl-tRˈ-n^-tIv,4,1,1,9.333333333,-0.011479592,9.885204082,518,,268
alternatives,cl-tRˈ-n^-tIvz,4,1,1,1.62745098,-0.377558426,6.224415735,,,
although,cˌl-Doˈ,2,0,1,42.01960784,-0.000566364,9.994336355,573,218,208
altitude,@ˈl-t^-tuˌd,3,1,0,3.882352941,-0.066345271,9.336547291,420,373,472
alto,@ˈl-to,2,0,0,1.352941176,-0.5463138,4.536862004,,,
altogether,cˌl-t^-gEˈ-DR,4,1,1,6.411764706,-0.024324552,9.756754482,,,
aluminum,^-luˈ-m^-n^m,4,1,1,2.254901961,-0.196672968,8.033270321,,,
alumni,^-l^ˈm-nYˌ,3,1,1,1.745098039,-0.32836763,6.716323697,,,
always,cˈl-weˌz,2,0,0,655.254902,-2.33E-06,9.999976709,600,249,280
alzheimer,@ˈlz-hYˌ-mR,3,1,0,1.666666667,-0.36,6.4,,,
am,@ˈm,1,0,0,1106.627451,-8.17E-07,9.999991834,603,259,247
amateur,@ˈ-m^-tRˌ,3,1,0,6.549019608,-0.023315644,9.766843558,502,388,397
amateurs,@ˈ-m^-tRˌz,3,1,0,3.450980392,-0.083968233,9.160317665,,,
amaze,^-meˈz,2,0,1,1.607843137,-0.386823319,6.131766805,,,
amazed,^-meˈzd,2,0,1,5.117647059,-0.038182058,9.618179416,,,
amazing,^-meˈ-zIG,3,1,1,81.70588235,-0.000149794,9.998502064,,,
amazingly,^-meˈ-zIG-li,4,1,1,1.784313725,-0.314092501,6.859074991,,,
amazon,@ˈ-m^-zaˌn,3,1,0,2.901960784,-0.118745435,8.812545654,,,
ambassador,@m-b@ˈ-s^-dR,4,1,1,13.50980392,-0.005479008,9.945209923,477,546,545
amber,@ˈm-bR,2,0,0,9.274509804,-0.011625672,9.883743279,,,
ambition,@m-bIˈ-S^n,3,1,1,5.352941176,-0.034899167,9.651008332,517,281,346
ambitions,@m-bIˈ-S^nz,3,1,1,1.823529412,-0.300728408,6.992715921,,,
ambitious,@m-bIˈ-S^s,3,1,1,4.764705882,-0.044048163,9.559518366,540,,404
ambrose,@ˈm-broˌz,2,0,0,3.31372549,-0.09106824,9.089317601,,,
ambulance,@ˈm-by^-l^ns,3,1,0,22.41176471,-0.001990893,9.980091071,499,595,627
ambulances,@ˈm-by^-l^n-s^z,4,1,0,1.254901961,-0.635009766,3.649902344,,,
ambush,@ˈm-bUˌS,2,0,0,5.431372549,-0.033898526,9.66101474,436,,
ambushed,@ˈm-bUˌSt,2,0,0,2.137254902,-0.218920966,7.810790338,,,
amelia,^-miˈ-ly^,3,1,1,4.705882353,-0.04515625,9.5484375,,,
amen,e-mEˈn,2,0,1,25.98039216,-0.001481524,9.985184763,,,
amendment,^-mEˈnd-m^nt,3,1,1,4.098039216,-0.05954534,9.404546599,403,326,305
amends,^-mEˈndz,2,0,1,1.843137255,-0.294363966,7.056360344,,,
america,^-mEˈ-r^-k^,4,1,1,77.92156863,-0.000164697,9.998353034,,,
american,^-mEˈ-r^-k^n,4,1,1,102.2156863,-9.57E-05,9.999042883,,,
americans,^-mEˈ-r^-k^nz,4,1,1,25.35294118,-0.001555763,9.984442375,,,
amigo,^-miˈ-goˌ,3,1,1,5.078431373,-0.038774019,9.612259805,,,
amigos,^-miˈ-goˌz,3,1,1,2.117647059,-0.222993827,7.770061728,,,
amir,^-mIˈr,2,0,1,1.196078431,-0.699005644,3.009943564,,,
amish,aˈ-mIS,2,0,0,1.764705882,-0.321111111,6.788888889,,,
ammo,@ˈ-moˌ,2,0,0,5.37254902,-0.034644893,9.653551068,,,
ammonia,^-moˈ-ny^,3,1,1,1.490196078,-0.450311634,5.496883657,524,563,536
ammunition,@ˌ-my^-nIˈ-S^n,4,1,1,5.882352941,-0.0289,9.711,,,
amnesia,@m-niˈ-Z^,3,1,1,3.705882353,-0.072814311,9.271856891,,,
amnesty,@ˈm-n^-sti,3,1,0,1.333333333,-0.5625,4.375,,,
among,^-m^ˈG,2,0,1,33.90196078,-0.000870062,9.991299377,,,
amongst,^-m^ˈGst,2,0,1,7.137254902,-0.019630781,9.803692187,,,
amos,eˈ-m^s,2,0,0,1.588235294,-0.396433471,6.035665295,,,
amount,^-mWˈnt,2,0,1,24.74509804,-0.001633133,9.983668667,583,335,316
amounts,^-mWˈnts,2,0,1,3.549019608,-0.079393181,9.206068191,,,
amp,@ˈmp,1,0,0,1.823529412,-0.300728408,6.992715921,,,
ample,@ˈm-p^l,2,0,0,1.823529412,-0.300728408,6.992715921,,,
amsterdam,@ˈm-stR-d@ˌm,3,1,0,4.254901961,-0.05523583,9.4476417,,,
amulet,@ˈ-my^-l^t,3,1,0,2.31372549,-0.18679977,8.132002298,,,
amuse,^-myuˈz,2,0,1,2.607843137,-0.147040534,8.529594663,486,321,455
amused,^-myuˈzd,2,0,1,2.509803922,-0.158752441,8.412475586,,,
amusement,^-myuˈz-m^nt,3,1,1,3.745098039,-0.071297388,9.287026123,,,
amusing,^-myuˈ-zIG,3,1,1,9.196078431,-0.011824823,9.881751765,,,
amy,eˈ-mi,2,0,0,48.98039216,-0.000416827,9.995831733,,,
an,@ˈn,1,0,0,1864.137255,-2.88E-07,9.999997122,595,217,195
ana,aˈ-n^,2,0,0,5.176470588,-0.037319215,9.626807851,,,
anal,eˈ-n^l,2,0,0,2.705882353,-0.13657845,8.634215501,,,
analogy,^-n@ˈ-l^-Ji,4,1,1,1.137254902,-0.773186683,2.268133175,417,247,267
analysis,^-n@ˈ-l^-s^s,4,1,1,11.03921569,-0.00820585,9.917941502,,,
analyst,@ˈ-n^-l^st,3,1,0,3.470588235,-0.08302212,9.169778799,,,
analysts,@ˈ-n^-l^sts,3,1,0,1.098039216,-0.82940051,1.705994898,,,
analyze,@ˈ-n^-lYˌz,3,1,0,3.235294118,-0.09553719,9.044628099,,,
analyzed,@ˈ-n^-lYˌzd,3,1,0,2.156862745,-0.214958678,7.850413223,,,
analyzing,@ˈ-n^-lYˌ-zIG,4,1,0,1.823529412,-0.300728408,6.992715921,,,
anarchy,@ˈ-nR-ki,3,1,0,2.019607843,-0.245169196,7.54830804,,,
anatomy,^-n@ˈ-t^-mi,4,1,1,3.196078431,-0.097896044,9.021039557,,,
ancestor,@ˈn-sEˌ-stR,3,1,0,1.68627451,-0.351676582,6.483234181,,,
ancestors,@ˈn-sEˌ-stRz,3,1,0,5.470588235,-0.033414268,9.665857325,,,
anchor,@ˈG-kR,2,0,0,7.411764706,-0.018203578,9.817964223,458,595,561
ancient,eˈn-C^nt,2,0,0,21.66666667,-0.002130178,9.978698225,429,,451
and,@ˈnd,1,0,0,13387.84314,-5.58E-09,9.999999944,620,220,226
anders,@ˈn-dRz,2,0,0,1.568627451,-0.40640625,5.9359375,,,
anderson,@ˈn-dR-s^n,3,1,0,14.70588235,-0.004624,9.95376,,,
andre,aˈn-dreˌ,2,0,0,6.607843137,-0.022902377,9.770976235,,,
andrew,@ˈn-dru,2,0,0,21.2745098,-0.002209433,9.977905668,,,
andromeda,@n-draˈ-m^-d^,4,1,1,8.098039216,-0.015248961,9.847510392,,,
anecdote,@ˈ-n^k-doˌt,3,1,0,1.078431373,-0.859834711,1.401652893,388,398,357
anesthesia,@ˌ-nIs-Tiˈ-Z^,4,1,1,1.980392157,-0.254975002,7.450249975,,,
anesthetic,@ˌ-n^s-TEˈ-tIk,4,1,1,1.333333333,-0.5625,4.375,,,
angel,eˈn-J^l,2,0,0,78.2745098,-0.000163215,9.998367853,470,399,554
angeles,@ˈn-J^-lIs,3,1,0,30.41176471,-0.001081227,9.989187733,,,
angelica,@n-JEˈ-lI-k^,4,1,1,1.666666667,-0.36,6.4,,,
angelina,@n-JE-liˈ-n^,4,1,1,1.137254902,-0.773186683,2.268133175,,,
angels,eˈn-J^lz,2,0,0,14.58823529,-0.004698881,9.953011186,,,
anger,@ˈG-gR,2,0,0,19.43137255,-0.002648458,9.973515423,541,315,488
angle,@ˈG-g^l,2,0,0,14.92156863,-0.004491289,9.955087106,518,467,503
angles,@ˈG-g^lz,2,0,0,3.215686275,-0.09670583,9.032941701,,,
angry,@ˈG-gri,2,0,0,58.98039216,-0.000287465,9.997125352,600,,492
anguish,@ˈG-gwIS,2,0,0,2.156862745,-0.214958678,7.850413223,,,
angus,@ˈG-g^s,2,0,0,4.078431373,-0.060119268,9.398807322,,,
animal,@ˈ-n^-m^l,3,1,0,45.49019608,-0.000483242,9.995167583,620,587,575
animals,@ˈ-n^-m^lz,3,1,0,39.07843137,-0.000654826,9.993451742,,,
animated,@ˈ-n^-meˌ-t^d,4,1,0,1.196078431,-0.699005644,3.009943564,,,
animation,@ˌ-n^-meˈ-S^n,4,1,1,1.215686275,-0.676638918,3.233610822,,,
ankle,@ˈG-k^l,2,0,0,8.019607843,-0.015548688,9.844513125,543,608,613
ankles,@ˈG-k^lz,2,0,0,4.294117647,-0.054231563,9.457684369,,,
ann,@ˈn,1,0,0,25.41176471,-0.001548568,9.984514318,,,
anna,@ˈ-n^,2,0,0,34.07843137,-0.000861075,9.991389253,,,
anne,@ˈn,1,0,0,20.88235294,-0.002293196,9.977068042,,,
annie,@ˈ-ni,2,0,0,34.68627451,-0.00083116,9.991688399,,,
anniversary,@ˌ-n^-vRˈ-sR-i,5,1,1,18.41176471,-0.002949913,9.970500873,,,
announce,^-nWˈns,2,0,1,9.764705882,-0.010487734,9.895122659,,,
announced,^-nWˈnst,2,0,1,5.666666667,-0.031141869,9.688581315,,,
announcement,^-nWˈn-sm^nt,3,1,1,10.29411765,-0.009436735,9.905632653,519,368,381
announcements,^-nWˈn-sm^nts,3,1,1,1.333333333,-0.5625,4.375,,,
announcer,^-nWˈn-sR,3,1,1,11.25490196,-0.007894353,9.921056465,,,
announces,^-nWˈn-sIz,3,1,1,1.137254902,-0.773186683,2.268133175,,,
announcing,^-nWˈn-sIG,3,1,1,2.490196078,-0.161262323,8.387376775,,,
annoy,^-nOˈ,2,0,1,2.509803922,-0.158752441,8.412475586,,,
annoyed,^-nOˈd,2,0,1,3.431372549,-0.084930612,9.150693878,,,
annoying,^-nOˈ-IG,3,1,1,11.11764706,-0.008090479,9.91909521,,,
annual,@ˈ-nyu-^l,3,1,0,7.196078431,-0.019311154,9.806888462,464,,339
annulment,@ˈ-n^l-m^nt,3,1,0,1.490196078,-0.450311634,5.496883657,,,
anomaly,^-naˈ-m^-li,4,1,1,1.235294118,-0.655328798,3.446712018,,,
anonymous,^-naˈ-n^-m^s,4,1,1,8.411764706,-0.01413272,9.858672796,,,
another,^-n^ˈ-DR,3,1,1,509.2156863,-3.86E-06,9.999961435,,,
answer,@ˈn-sR,2,0,0,176.1960784,-3.22E-05,9.999677888,605,397,368
answered,@ˈn-sRd,2,0,0,15.19607843,-0.004330489,9.956695109,,,
answering,@ˈn-sR-IG,3,1,0,14.01960784,-0.005087779,9.949122206,,,
answers,@ˈn-sRz,2,0,0,29.94117647,-0.001115481,9.988845187,,,
ant,@ˈnt,1,0,0,5.352941176,-0.034899167,9.651008332,511,604,613
antarctica,@ˌn-taˈrk-tI-k^,4,1,1,1.039215686,-0.925952296,0.740477038,,,
ante,@ˈn-ti,2,0,0,2.176470588,-0.211102995,7.888970051,,,
antenna,@n-tEˈ-n^,3,1,1,2.392156863,-0.174751411,8.252485891,,,
anthem,@ˈn-T^m,2,0,0,1.882352941,-0.282226563,7.177734375,,,
anthony,@ˈn-T^-ni,3,1,0,15.39215686,-0.004220861,9.957791391,,,
anthrax,@ˈn-Tr@ks,2,0,0,1.294117647,-0.597107438,4.02892562,,,
anthropologist,@ˌn-Tr^-paˈ-l^-J^st,5,1,1,1.039215686,-0.925952296,0.740477038,,,
anthropology,@ˌn-Tr^-paˈ-l^-Ji,5,1,1,1.31372549,-0.579416351,4.205836489,,,
antibiotics,@ˌn-ti-bi-aˈ-tIks,5,1,1,3.666666667,-0.074380165,9.256198347,,,
anticipate,@n-tIˈ-s^-peˌt,4,1,1,2.529411765,-0.156300703,8.436992969,,,
anticipated,@n-tIˈ-s^-peˌ-t^d,5,1,1,2.62745098,-0.144854088,8.551459122,,,
anticipating,@n-tIˈ-s^-peˌ-tIG,5,1,1,1.039215686,-0.925952296,0.740477038,,,
anticipation,@n-tIˌ-s^-peˈ-S^n,5,1,1,2.490196078,-0.161262323,8.387376775,492,288,435
antidote,@ˈn-tI-doˌt,3,1,0,4.333333333,-0.053254438,9.467455621,,,
antique,@n-tiˈk,2,0,1,6.058823529,-0.027241022,9.727589782,484,492,549
antiques,@n-tiˈks,2,0,1,2.68627451,-0.138579573,8.614204273,,,
antoinette,@ˌn-tw^-nEˈt,3,1,1,1.235294118,-0.655328798,3.446712018,,,
antonio,@n-toˈ-ni-o,4,1,1,6.254901961,-0.02555989,9.744401097,,,
ants,@ˈnts,1,0,0,7.156862745,-0.019523363,9.804766373,,,
anxiety,@G-zYˈ-^-ti,4,1,1,6.764705882,-0.021852552,9.78147448,548,241,422
anxious,@ˈGk-S^s,2,0,0,14.09803922,-0.005031327,9.949686727,544,,376
any,Eˈ-ni,2,0,0,1099.372549,-8.27E-07,9.999991726,542,222,206
anybody,Eˈ-ni-b^-di,4,1,0,226.9215686,-1.94E-05,9.9998058,591,343,329
anyhow,Eˈ-ni-hWˌ,3,1,0,15.15686275,-0.004352927,9.956470732,,,
anymore,Eˌ-ni-mcˈr,3,1,1,188.1764706,-2.82E-05,9.999717597,,,
anyone,Eˈ-ni-w^ˌn,3,1,0,255.254902,-1.53E-05,9.99984652,605,,288
anyplace,Eˈ-ni-pleˌs,3,1,0,5.431372549,-0.033898526,9.66101474,,,
anything,Eˈ-ni-TIˌG,3,1,0,907.254902,-1.21E-06,9.999987851,,,
anytime,Eˈ-ni-tYˌm,3,1,0,24.47058824,-0.00166998,9.983300203,,,
anyway,Eˈ-ni-weˌ,3,1,0,238.5098039,-1.76E-05,9.999824213,,,
anyways,Eˈ-ni-weˌz,3,1,0,8.705882353,-0.013193937,9.868060628,,,
anywhere,Eˈ-ni-wEˌr,3,1,0,88.25490196,-0.000128387,9.998716126,,,
aorta,e-cˈr-t^,3,1,1,1.529411765,-0.427514793,5.724852071,,,
apache,^-p@ˈ-Ci,3,1,1,4.921568627,-0.041285059,9.58714941,,,
apaches,^-p@ˈ-Ciz,3,1,1,2.098039216,-0.227181413,7.728185868,,,
apart,^-paˈrt,2,0,1,47.01960784,-0.000452316,9.99547684,555,304,364
apartment,^-paˈrt-m^nt,3,1,1,83.03921569,-0.000145022,9.998549781,491,575,556
apartments,^-paˈrt-m^nts,3,1,1,4.215686275,-0.056268253,9.437317469,,,
ape,eˈp,1,0,0,9.666666667,-0.010701546,9.892984542,547,654,616
apes,eˈps,1,0,0,4.098039216,-0.05954534,9.404546599,,,
aphrodisiac,@ˌ-fro-diˈ-zi-@k,5,1,1,1.607843137,-0.386823319,6.131766805,,,
aphrodite,@ˌ-fr^-dYˈ-ti,4,1,1,1.980392157,-0.254975002,7.450249975,,,
apiece,^-piˈs,2,0,1,3.960784314,-0.063743751,9.362562494,,,
apocalypse,^-paˈ-k^-lIˌps,4,1,1,2.470588235,-0.1638322,8.361678005,,,
apollo,^-paˈ-lo,3,1,1,7.058823529,-0.020069444,9.799305556,,,
apologies,^-paˈ-l^-Jiz,4,1,1,8.803921569,-0.012901722,9.870982783,,,
apologize,^-paˈ-l^-JYˌz,4,1,1,49.37254902,-0.000410231,9.995897686,,,
apologized,^-paˈ-l^-JYˌzd,4,1,1,3.588235294,-0.077667294,9.223327063,,,
apologizing,^-paˈ-l^-JYˌ-zIG,5,1,1,2.725490196,-0.134620361,8.653796387,,,
apology,^-paˈ-l^-Ji,4,1,1,15.76470588,-0.004023725,9.959762753,510,311,400
apostle,^-paˈ-s^l,3,1,1,1.392156863,-0.515969054,4.840309462,,,
appalled,^-pcˈld,2,0,1,1.156862745,-0.747199081,2.528009193,,,
appalling,^-pcˈ-lIG,3,1,1,1.941176471,-0.265381084,7.346189164,,,
apparatus,@ˌ-pR-@ˈ-t^s,4,1,1,1.509803922,-0.438691179,5.61308821,,,
apparent,^-pEˈ-r^nt,3,1,1,4.215686275,-0.056268253,9.437317469,531,,266
apparently,^-pEˈ-r^nt-li,4,1,1,47.35294118,-0.00044597,9.995540296,,,
appeal,^-piˈl,2,0,1,13,-0.00591716,9.940828402,514,333,402
appealed,^-piˈld,2,0,1,1.078431373,-0.859834711,1.401652893,,,
appealing,^-piˈ-lIG,3,1,1,3.176470588,-0.099108368,9.008916324,,,
appeals,^-piˈlz,2,0,1,2.68627451,-0.138579573,8.614204273,,,
appear,^-pIˈr,2,0,1,23.37254902,-0.001830576,9.981694237,534,271,341
appearance,^-pIˈ-r^ns,3,1,1,11.58823529,-0.007446726,9.925532737,578,358,425
appearances,^-pIˈ-r^n-s^z,4,1,1,3.058823529,-0.106878698,8.931213018,,,
appeared,^-pIˈrd,2,0,1,9.784313725,-0.010445741,9.895542588,,,
appearing,^-pIˈ-rIG,3,1,1,2.333333333,-0.183673469,8.163265306,,,
appears,^-pIˈrz,2,0,1,21.05882353,-0.002254923,9.977450766,,,
appendix,^-pEˈn-dIks,3,1,1,2.607843137,-0.147040534,8.529594663,493,,
appetite,@ˈ-p^-tYˌt,3,1,0,8.941176471,-0.012508657,9.874913435,,,
appetizer,@ˈ-p^-tYˌ-zR,4,1,0,1.196078431,-0.699005644,3.009943564,,,
appetizers,@ˈ-p^-tYˌ-zRz,4,1,0,1.058823529,-0.891975309,1.080246914,,,
applaud,^-plcˈd,2,0,1,2.137254902,-0.218920966,7.810790338,,,
applause,^-plcˈz,2,0,1,11.29411765,-0.007839627,9.921603733,,,
apple,@ˈ-p^l,2,0,0,23.66666667,-0.00178536,9.9821464,598,620,637
apples,@ˈ-p^lz,2,0,0,8.294117647,-0.014536492,9.854635079,,,
appliances,^-plYˈ-^n-s^z,4,1,1,1.098039216,-0.82940051,1.705994898,,,
application,@ˌ-pl^-keˈ-S^n,4,1,1,10,-0.01,9.9,,,
applications,@ˌ-pl^-keˈ-S^nz,4,1,1,3.098039216,-0.104190034,8.958099664,,,
applied,^-plYˈd,2,0,1,6.156862745,-0.026380381,9.736196195,,,
applies,^-plYˈz,2,0,1,2.490196078,-0.161262323,8.387376775,,,
apply,^-plYˈ,2,0,1,12.50980392,-0.006389973,9.936100274,,,
applying,^-plYˈ-IG,3,1,1,3.607843137,-0.076825378,9.231746219,,,
appoint,^-pOˈnt,2,0,1,2.039215686,-0.240477071,7.59522929,,,
appointed,^-pOˈn-t^d,3,1,1,5.294117647,-0.035679012,9.643209877,,,
appointment,^-pOˈnt-m^nt,3,1,1,30.56862745,-0.001070159,9.989298415,541,341,386
appointments,^-pOˈnt-m^nts,3,1,1,3.392156863,-0.086905677,9.130943232,,,
appreciate,^-priˈ-Si-eˌt,4,1,1,85.74509804,-0.000136013,9.998639867,552,,300
